system_id,star_mass_Msun,luminosity_Lsun,a_AU,mass_Mearth,e,inc_deg,in_HZ,water_rich_origin,life_capable
1,1.0095824194223855,1.033942119612029,1.8174724671795726,0.04834236852965782,0.057088585388476,1.725955175833014,False,False,False
1,1.0095824194223855,1.033942119612029,2.2887602701546372,0.029466333233526414,0.15458106545449574,1.063459142998592,False,False,False
1,1.0095824194223855,1.033942119612029,2.17603650471225,0.02893957604227815,0.01688516563540705,0.7834139809103431,False,False,False
1,1.0095824194223855,1.033942119612029,1.6783173939372649,0.02755645841220187,0.03686127861661769,1.5263508247887458,True,False,False
1,1.0095824194223855,1.033942119612029,0.8705312551221175,0.01560996355994443,0.0723809123495349,2.0103460515961853,False,False,False
1,1.0095824194223855,1.033942119612029,1.9446503951772007,0.021249351353560333,0.1647479544453993,3.5826725693986967,False,False,False
1,1.0095824194223855,1.033942119612029,2.7591103485009008,0.014309637838235861,0.09480849488164363,2.5955917993296933,False,True,False
1,1.0095824194223855,1.033942119612029,3.6570290350462575,0.001332278704087225,0.10598353649663839,1.9700281159947712,False,True,False
1,1.0095824194223855,1.033942119612029,1.8218477193478282,0.0009757083392340731,0.021098723124173248,6.491427800541608,False,False,False
1,1.0095824194223855,1.033942119612029,3.724305044333718,0.0008839476358514041,0.12416432357818802,1.8629856869218802,False,True,False
1,1.0095824194223855,1.033942119612029,3.7968439888858856,0.001152645590004557,0.04730124694156542,3.2074701915855632,False,True,False
1,1.0095824194223855,1.033942119612029,3.3534571991549624,0.0018361887363177874,0.28680754520715557,6.056814352593665,False,True,False
1,1.0095824194223855,1.033942119612029,3.4381821309130562,0.0016580186481664821,0.07557540634072782,1.6350098439159624,False,True,False
1,1.0095824194223855,1.033942119612029,3.168933978268233,0.001620184417023539,0.10438772494954421,2.72193554501834,False,True,False
1,1.0095824194223855,1.033942119612029,1.69504864909181,0.0006841368986172291,0.05471189438163567,2.1143424435576192,True,False,False
1,1.0095824194223855,1.033942119612029,3.858908436679358,0.0013990741872812653,0.13024972636909565,10.841851525693396,False,True,False
1,1.0095824194223855,1.033942119612029,3.3240662740710167,0.0016661072573617662,0.06195747039915109,1.2823575778011465,False,True,False
1,1.0095824194223855,1.033942119612029,3.98441832499265,0.0005209044315623024,0.06696568083041762,0.5858925502427322,False,True,False
1,1.0095824194223855,1.033942119612029,1.5257943039789352,0.0006827487569427968,0.04322573050519329,1.079181890353,True,False,False
1,1.0095824194223855,1.033942119612029,2.6715183248776238,0.0007996634774900865,0.1870528903606902,2.820143023751902,False,False,False
1,1.0095824194223855,1.033942119612029,3.685925758907632,0.0006965866273359699,0.10300205055862424,4.560444709414431,False,True,False
1,1.0095824194223855,1.033942119612029,1.0929204222531208,0.0009514230376714097,0.055428870887336196,13.236486827506804,True,False,False
1,1.0095824194223855,1.033942119612029,2.4985030754156528,0.0009296693403230826,0.07288651137298018,3.979122089455443,False,False,False
1,1.0095824194223855,1.033942119612029,3.4718540229144774,0.0014509626675216275,0.04918658855931932,3.3913453588879374,False,True,False
1,1.0095824194223855,1.033942119612029,0.9315541433203012,0.0019493478682147724,0.17077731667691862,0.6453388866837619,False,False,False
1,1.0095824194223855,1.033942119612029,3.163453067699856,0.0012010724023329372,0.1543962373728557,2.5289797992441705,False,False,False
1,1.0095824194223855,1.033942119612029,3.1868789203173034,0.0017441429223241046,0.08539214011101721,4.769088508625883,False,True,False
1,1.0095824194223855,1.033942119612029,3.537225620150196,0.0014090237310500164,0.05753387374955794,0.2214710978058573,False,True,False
1,1.0095824194223855,1.033942119612029,3.803870617940282,0.001061276065110774,0.10440961208553587,1.7015625392437619,False,True,False
1,1.0095824194223855,1.033942119612029,2.042211712318744,0.0011808453231144497,0.05283918511203545,5.536803787016322,False,False,False
1,1.0095824194223855,1.033942119612029,1.5602665329788747,0.0017248531451358657,0.03363408396546778,0.5025404942023832,True,False,False
1,1.0095824194223855,1.033942119612029,1.1137455737153685,0.0007192598662890475,0.03790432253639237,5.241548160650909,True,False,False
1,1.0095824194223855,1.033942119612029,3.65963120568802,0.001881455708731175,0.06551624061024254,3.1607150237928323,False,True,False
1,1.0095824194223855,1.033942119612029,1.3420626430510287,0.0006732350954980324,0.05969512420734664,0.6011819055944818,True,False,False
1,1.0095824194223855,1.033942119612029,0.7690657676175315,0.0005800728989407631,0.11162225695796166,2.4304158565359577,False,False,False
1,1.0095824194223855,1.033942119612029,2.54242724881894,0.000976986645428074,0.09111574201374428,3.4919330655476615,False,False,False
1,1.0095824194223855,1.033942119612029,2.8577167240983568,0.000565212593019188,0.2578391625079312,11.450541526977707,False,False,False
1,1.0095824194223855,1.033942119612029,1.3646585411258725,0.001356848977614159,0.039668113223768675,1.5437002997828244,True,False,False
1,1.0095824194223855,1.033942119612029,2.0007465783524463,0.001285629423076456,0.09556756783808265,7.575714668055792,False,False,False
1,1.0095824194223855,1.033942119612029,1.2191329429112727,0.0018872628035270932,0.051748419599691134,0.8103528785327868,True,False,False
1,1.0095824194223855,1.033942119612029,1.159407790083501,0.001969356020879889,0.09418528061203901,3.3919332562953093,True,False,False
1,1.0095824194223855,1.033942119612029,3.5974093415562516,0.0016684945318671935,0.16993049246594308,2.970599531835016,False,True,False
1,1.0095824194223855,1.033942119612029,1.177130568919429,0.0017863582161838363,0.08606447352070298,2.891319908694087,True,False,False
1,1.0095824194223855,1.033942119612029,2.293797390835874,0.0008996949762512691,0.09973901661901437,0.6065561473153471,False,False,False
1,1.0095824194223855,1.033942119612029,1.170894496172803,0.0008488549107933106,0.23023276420668642,1.3256461204329717,True,False,False
1,1.0095824194223855,1.033942119612029,1.8060011909175897,0.0010691961195903935,0.03999513375850775,5.45812541887429,False,False,False
1,1.0095824194223855,1.033942119612029,3.5594671433865033,0.001874522029307267,0.07504080852227982,3.416989900710619,False,True,False
1,1.0095824194223855,1.033942119612029,2.361860528969684,0.001772840733160437,0.1245155062989795,3.791487492931122,False,False,False
1,1.0095824194223855,1.033942119612029,2.869063406039584,0.001449376443901431,0.12564256877128646,4.8133225360662255,False,True,False
1,1.0095824194223855,1.033942119612029,1.699385163671666,0.0015421971932277473,0.0933298560593299,2.2744362547993644,False,False,False
1,1.0095824194223855,1.033942119612029,3.6143134736572073,0.0006426436223449018,0.1056232407150735,2.18454962688562,False,True,False
1,1.0095824194223855,1.033942119612029,3.1184074390983723,0.0007061118950567033,0.1755404041949773,1.3273505423098992,False,True,False
1,1.0095824194223855,1.033942119612029,3.776560432058304,0.0016739361569443204,0.09030807084862888,2.288748009840453,False,True,False
1,1.0095824194223855,1.033942119612029,3.371470341363867,0.0013851138430374637,0.07237137207009973,3.247472702059981,False,True,False
1,1.0095824194223855,1.033942119612029,1.1383674094255833,0.0013474259172086627,0.09661708807356634,3.2390845013130543,True,False,False
1,1.0095824194223855,1.033942119612029,2.666220424220205,0.0016458850850098819,0.16815603734511128,1.9427157782687323,False,False,False
1,1.0095824194223855,1.033942119612029,3.270481641373471,0.0018968543535351529,0.11367888368782178,3.6690046830698555,False,True,False
1,1.0095824194223855,1.033942119612029,1.1532361613019761,0.0014867949275607917,0.11558202461002877,2.4411691491260883,True,False,False
2,0.8674433203161518,0.6079164213350696,2.978591499548378,0.04593466189446142,0.07960121310977276,1.5894998926437693,False,True,False
2,0.8674433203161518,0.6079164213350696,3.5707974463579797,0.022577599208170516,0.10063411314492628,1.7278300231848358,False,True,False
2,0.8674433203161518,0.6079164213350696,1.282859620826897,0.027516161487950132,0.0816176419521973,0.8867467280369851,True,False,False
2,0.8674433203161518,0.6079164213350696,2.605761098398514,0.04744559947353849,0.14945843702608583,7.232611412579388,False,False,False
2,0.8674433203161518,0.6079164213350696,3.4308087179830618,0.04946526179697288,0.07676641749160001,1.047049636239631,False,True,False
2,0.8674433203161518,0.6079164213350696,3.3587171437441845,0.04402134716763131,0.03993967055776437,0.5564498660367657,False,True,False
2,0.8674433203161518,0.6079164213350696,2.681274686540418,0.03744385460421795,0.06900609320679724,1.3866010126535702,False,True,False
2,0.8674433203161518,0.6079164213350696,0.8864570945490136,0.021814361013763595,0.09424854171811031,3.6127264678878315,True,False,False
2,0.8674433203161518,0.6079164213350696,1.9574822095742956,0.04673767582062217,0.08935185955346993,10.4900344064865,False,True,False
2,0.8674433203161518,0.6079164213350696,3.7939660135778706,0.0451680009723098,0.09682913388107735,1.1195413687649356,False,True,False
2,0.8674433203161518,0.6079164213350696,1.5799935683652016,0.04996418921896954,0.11531210211162168,1.9786178572556041,False,False,False
2,0.8674433203161518,0.6079164213350696,2.8637658864724345,0.045881335955865014,0.0829261983485737,1.9391583724821884,False,True,False
2,0.8674433203161518,0.6079164213350696,1.0267813767094227,0.04107071762768874,0.03981910674275111,1.0880126254134075,True,False,False
2,0.8674433203161518,0.6079164213350696,1.4143953143820616,0.01144650841978785,0.11709902252608008,5.00174548748162,False,False,False
2,0.8674433203161518,0.6079164213350696,0.7873272876219218,0.042059272434376606,0.05557738299473392,0.574537426468444,True,False,False
2,0.8674433203161518,0.6079164213350696,1.6924233668209328,0.04203855414566705,0.04900057998290551,1.1900510820677561,False,False,False
2,0.8674433203161518,0.6079164213350696,4.080888079771005,0.04351920874621532,0.0772689159904057,0.6087494496134884,False,True,False
2,0.8674433203161518,0.6079164213350696,0.8016379870909724,0.03018123960771946,0.09875238613266182,4.4087444828829065,True,False,False
2,0.8674433203161518,0.6079164213350696,3.7530120130504114,0.016208519697643635,0.04948490626854898,1.9494577371832489,False,True,False
2,0.8674433203161518,0.6079164213350696,3.155417075919784,0.038396187891252154,0.12962478273743525,2.4537569915150788,False,True,False
2,0.8674433203161518,0.6079164213350696,3.7568974882552855,0.03465235879710132,0.1021902738241432,1.4249614239324988,False,True,False
2,0.8674433203161518,0.6079164213350696,0.9015599819601564,0.01692511385690013,0.14722633254011702,3.604174852569372,True,False,False
2,0.8674433203161518,0.6079164213350696,1.258050129562495,0.028342425698339592,0.09338792399200282,2.5674244530100254,True,False,False
2,0.8674433203161518,0.6079164213350696,3.1690298701648656,0.015805210186601987,0.2224931891696074,3.5839556698106545,False,True,False
2,0.8674433203161518,0.6079164213350696,3.7597948025752412,0.037991037783562644,0.027553350907180897,3.1395172431817393,False,True,False
2,0.8674433203161518,0.6079164213350696,3.0215670699117587,0.030334109537877685,0.06258642262279668,2.7127398080339473,False,True,False
2,0.8674433203161518,0.6079164213350696,2.005095876593364,0.015363784394910613,0.16065265310012214,5.163066497206535,False,False,False
2,0.8674433203161518,0.6079164213350696,1.8785075351641625,0.034439501881465134,0.1674252692588705,1.8488896902880814,False,False,False
2,0.8674433203161518,0.6079164213350696,2.8309611875991068,0.01870514106787848,0.18449953029470256,2.8143094426593747,False,True,False
2,0.8674433203161518,0.6079164213350696,2.7644281355174827,0.026736001766274414,0.0754677332773904,2.7760468183404403,False,True,False
2,0.8674433203161518,0.6079164213350696,2.322742858458751,0.032630876017276836,0.10808044127742243,1.8339982391454017,False,True,False
2,0.8674433203161518,0.6079164213350696,2.683510681689402,0.022648566072961725,0.10608456299511197,2.394704066827992,False,True,False
2,0.8674433203161518,0.6079164213350696,3.1093595296354604,0.035040499237642284,0.06556443844022465,4.459236097755189,False,True,False
2,0.8674433203161518,0.6079164213350696,2.0539268966914777,0.04545611546894831,0.02131565565484107,2.4242123603313925,False,False,False
2,0.8674433203161518,0.6079164213350696,3.6637184067649895,0.04199481643055346,0.055411146486820204,0.5129712926532473,False,True,False
2,0.8674433203161518,0.6079164213350696,2.0355301966350625,0.014634268973410736,0.11052382104966241,6.184424198783994,False,False,False
2,0.8674433203161518,0.6079164213350696,1.0022127507470904,0.021224457445346238,0.0840464277140988,1.7396070688765668,True,False,False
2,0.8674433203161518,0.6079164213350696,1.7813092837613689,0.03970770266900343,0.06927886104534811,3.6552998430865777,False,False,False
2,0.8674433203161518,0.6079164213350696,0.8788650312877041,0.024890462927661932,0.042200282295590516,2.3877473115826904,True,False,False
2,0.8674433203161518,0.6079164213350696,1.2249556707421583,0.0245967744431301,0.01209483923204983,3.792003443686748,True,False,False
2,0.8674433203161518,0.6079164213350696,3.9734875990336493,0.0009664422648811493,0.19493684070628642,0.9600211872015805,False,True,False
2,0.8674433203161518,0.6079164213350696,2.8398562779667262,0.0014613329518792391,0.08783937608997118,5.995825719989123,False,True,False
2,0.8674433203161518,0.6079164213350696,0.8827671194957425,0.000745626956387444,0.19704044172119678,3.334291942921108,True,False,False
2,0.8674433203161518,0.6079164213350696,1.3076702517404,0.0013339541420426724,0.09865237123873369,3.318666458486965,False,False,False
2,0.8674433203161518,0.6079164213350696,3.6949476655097926,0.0011723684198815267,0.16095624646147752,3.811855094589802,False,True,False
2,0.8674433203161518,0.6079164213350696,2.7779780057703785,0.0011506685409838895,0.5412805392717246,3.0382268413131603,False,False,False
2,0.8674433203161518,0.6079164213350696,2.212829790041458,0.0018606554332343225,0.14695191241366515,2.4900481782126813,False,True,False
2,0.8674433203161518,0.6079164213350696,0.9762469143245468,0.0012352963136023796,0.07549951270101823,2.678319331931583,True,False,False
2,0.8674433203161518,0.6079164213350696,2.571650543362874,0.0008655011810835703,0.11560148055347025,3.0910894266744444,False,True,False
2,0.8674433203161518,0.6079164213350696,3.4193702121654046,0.0015053048830270324,0.12119568125459242,1.761782619920514,False,True,False
2,0.8674433203161518,0.6079164213350696,3.234355292735495,0.0013092911528925183,0.19584063309858357,4.0544549506222,False,True,False
2,0.8674433203161518,0.6079164213350696,1.7693041105972465,0.0016529413841890688,0.16436846384659634,3.654772497579177,False,False,False
2,0.8674433203161518,0.6079164213350696,3.8406251705392247,0.0013806859108054707,0.210892542901426,2.7632279716169164,False,True,False
2,0.8674433203161518,0.6079164213350696,3.5208123077241065,0.0012971165615068667,0.12708253264203964,2.95765379852714,False,True,False
2,0.8674433203161518,0.6079164213350696,0.9701634065878759,0.0014462483605471135,0.1694336162834244,9.14957720896865,True,False,False
2,0.8674433203161518,0.6079164213350696,1.2784304840484664,0.0005372346976978588,0.11134897438569413,3.9405745082124124,True,False,False
2,0.8674433203161518,0.6079164213350696,4.019906828647554,0.0013977157873366047,0.09185323321180869,6.314863066131846,False,True,False
2,0.8674433203161518,0.6079164213350696,0.6553027561566295,0.0014506546596038945,0.16556873109513687,8.050548155865533,False,False,False
2,0.8674433203161518,0.6079164213350696,4.05301970012668,0.0016421488447760117,0.030987925694147028,4.52722381704866,False,True,False
2,0.8674433203161518,0.6079164213350696,3.883936334236076,0.0016730077561072658,0.13082111849169914,3.2947671896039927,False,True,False
2,0.8674433203161518,0.6079164213350696,4.02828503802762,0.001160133049291053,0.04914936992163978,4.116714574710111,False,True,False
2,0.8674433203161518,0.6079164213350696,2.5028620189350876,0.001976867122147437,0.09726293384857333,3.857808900771047,False,True,False
2,0.8674433203161518,0.6079164213350696,1.7300964934852447,0.0010197392919695733,0.18253964275961929,4.7427039513503955,False,False,False
2,0.8674433203161518,0.6079164213350696,1.1876654645927234,0.0012345496127253589,0.16328492979301085,2.9056701857955884,True,False,False
2,0.8674433203161518,0.6079164213350696,4.407376014313959,0.0011173640032910899,0.1578434549580649,3.637314325367939,False,True,False
2,0.8674433203161518,0.6079164213350696,3.5453979894463337,0.0017030896804785863,0.10102769106629692,4.547646995228402,False,True,False
2,0.8674433203161518,0.6079164213350696,4.174642816753083,0.0010590535119601014,0.02038735901512683,4.93489773789351,False,True,False
2,0.8674433203161518,0.6079164213350696,1.0853307077554384,0.0015698872944675472,0.2711719741538099,2.3788372067860477,True,False,False
2,0.8674433203161518,0.6079164213350696,3.0081444162566453,0.001701307388159948,0.16947081192166547,2.6427929933725145,False,True,False
2,0.8674433203161518,0.6079164213350696,0.8803616292281294,0.0017871879569372345,0.15681194693501394,1.8880656069904798,True,False,False
2,0.8674433203161518,0.6079164213350696,0.6819837718533965,0.0005444109336929198,0.07405592606458859,2.843858852048304,False,False,False
2,0.8674433203161518,0.6079164213350696,2.288975932836719,0.000856487545040896,0.1392179581179066,1.157928316402096,False,False,False
2,0.8674433203161518,0.6079164213350696,4.145013859870076,0.0009484154766783584,0.00654073157991933,4.630154463252016,False,True,False
2,0.8674433203161518,0.6079164213350696,2.5969353282395264,0.0018298363432578037,0.18478895475671145,2.767567389714546,False,True,False
2,0.8674433203161518,0.6079164213350696,1.1152799392224872,0.0015764587214623514,0.2002069466708638,5.276837771833183,True,False,False
2,0.8674433203161518,0.6079164213350696,3.2255626513885405,0.0011119129266969232,0.04751152175198579,2.07226150067315,False,True,False
2,0.8674433203161518,0.6079164213350696,1.6966504065496544,0.0015513215151809878,0.19742186535860679,3.149566574547376,False,False,False
2,0.8674433203161518,0.6079164213350696,3.273347528716777,0.001245374894195524,0.05971755120749622,6.7362567453436295,False,True,False
2,0.8674433203161518,0.6079164213350696,1.2418775465325385,0.0008029685565331723,0.16897960496513903,4.061833506970821,True,False,False
2,0.8674433203161518,0.6079164213350696,0.9587536040015745,0.0010149386935683618,0.13226077215962442,2.2097816128280003,True,False,False
2,0.8674433203161518,0.6079164213350696,2.360680567847392,0.0013112849554174268,0.127661589937716,7.0180494803224365,False,True,False
2,0.8674433203161518,0.6079164213350696,-0.15989775867745953,0.0009880140957750157,15.363237516642807,93.61193818838943,False,False,False
2,0.8674433203161518,0.6079164213350696,4.090227632709268,0.001386117191245649,0.15481705189565687,1.6777380121228709,False,True,False
2,0.8674433203161518,0.6079164213350696,3.113750989593104,0.0009837385207529979,0.09189126621750554,4.752356301586353,False,True,False
2,0.8674433203161518,0.6079164213350696,1.2924867215964615,0.001342234091621577,0.18641343161646579,6.660257340512403,True,False,False
2,0.8674433203161518,0.6079164213350696,2.708148789274824,0.0012143859628800885,0.4028103578956012,4.968650584911051,False,True,False
2,0.8674433203161518,0.6079164213350696,3.769076768658313,0.0018538309538288478,0.07566393347466956,3.9485043534097293,False,True,False
2,0.8674433203161518,0.6079164213350696,2.956151840035206,0.0006528412359718173,0.16855583900548732,2.3782502700924044,False,True,False
2,0.8674433203161518,0.6079164213350696,2.4898554687362937,0.0011494587393016508,0.11517312965316889,3.3593515273437333,False,True,False
2,0.8674433203161518,0.6079164213350696,0.908016107895302,0.0005616186399572704,0.08516651334876103,38.90264536288737,True,False,False
2,0.8674433203161518,0.6079164213350696,1.6119786700801144,0.0012741317018856687,0.0904431570236412,5.984036292753624,False,False,False
